policy,accuracy,avg_cost,utility,regret,route_acc,group,models,seed
always_deepseek_v3,0.9289340101522843,7.100308629441626e-05,0.9289340101522843,0.05583756345177665,0.005076142131979695,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",230
oracle,0.9847715736040609,0.00011877412385786802,0.9847715736040609,0.0,1.0,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",230
random,0.934010152284264,7.740310050761421e-05,0.934010152284264,0.050761421319796954,0.38071065989847713,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",230
correctness_logistic,0.9289340101522843,7.597215634517767e-05,0.9289340101522843,0.05583756345177665,0.3756345177664975,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",230
correctness_random_forest,0.9238578680203046,7.991479796954315e-05,0.9238578680203046,0.06091370558375635,0.38071065989847713,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",230
correctness_extra_trees,0.9137055837563451,7.112560203045685e-05,0.9137055837563451,0.07106598984771574,0.30456852791878175,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",230
correctness_tfidf_logistic,0.9390862944162437,7.661417868020305e-05,0.9390862944162437,0.04568527918781726,0.38578680203045684,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",230
always_gemini_flash_lite,0.949238578680203,0.00011937563451776651,0.949238578680203,0.02030456852791878,0.9796954314720813,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",231
always_qwen_30b,0.9086294416243654,2.4685005076142135e-05,0.9086294416243654,0.06091370558375635,0.02030456852791878,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",231
always_deepseek_v3,0.8984771573604061,6.883886294416244e-05,0.8984771573604061,0.07106598984771574,0.0,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",231
oracle,0.9695431472081218,0.00011685009340101523,0.9695431472081218,0.0,1.0,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",231
random,0.9137055837563451,6.789306598984771e-05,0.9137055837563451,0.05583756345177665,0.29949238578680204,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",231
correctness_logistic,0.9187817258883249,7.086814822335026e-05,0.9187817258883249,0.050761421319796954,0.3350253807106599,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",231
correctness_random_forest,0.9390862944162437,7.471951269035533e-05,0.9390862944162437,0.030456852791878174,0.3096446700507614,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",231
correctness_extra_trees,0.9086294416243654,6.563421725888325e-05,0.9086294416243654,0.06091370558375635,0.23857868020304568,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",231
correctness_tfidf_logistic,0.9238578680203046,7.372562030456852e-05,0.9238578680203046,0.04568527918781726,0.34517766497461927,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",231
always_gemini_flash_lite,0.9390862944162437,0.00012262690355329948,0.9390862944162437,0.03553299492385787,0.9644670050761421,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",232
always_qwen_30b,0.9035532994923858,2.511733604060913e-05,0.9035532994923858,0.07106598984771574,0.03553299492385787,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",232
always_deepseek_v3,0.8934010152284264,7.1633269035533e-05,0.8934010152284264,0.08121827411167512,0.0,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",232
oracle,0.9746192893401016,0.00011773442233502539,0.9746192893401016,0.0,1.0,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",232
random,0.9137055837563451,7.066627614213196e-05,0.9137055837563451,0.06091370558375635,0.3147208121827411,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",232
correctness_logistic,0.9289340101522843,8.739307208121827e-05,0.9289340101522843,0.04568527918781726,0.4416243654822335,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",232
correctness_random_forest,0.9086294416243654,8.647108223350255e-05,0.9086294416243654,0.06598984771573604,0.41624365482233505,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",232
correctness_extra_trees,0.9086294416243654,8.319609746192894e-05,0.9086294416243654,0.06598984771573604,0.36548223350253806,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",232
correctness_tfidf_logistic,0.9187817258883249,8.490244873096446e-05,0.9187817258883249,0.05583756345177665,0.38578680203045684,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",232
always_gemini_flash_lite,0.949238578680203,0.00012163578680203047,0.949238578680203,0.030456852791878174,0.9695431472081218,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",233
always_qwen_30b,0.9137055837563451,2.5185965482233502e-05,0.9137055837563451,0.06598984771573604,0.030456852791878174,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",233
always_deepseek_v3,0.9137055837563451,7.156977664974619e-05,0.9137055837563451,0.06598984771573604,0.0,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",233
oracle,0.9796954314720813,0.00011706484060913704,0.9796954314720813,0.0,1.0,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",233
random,0.9390862944162437,7.261826395939087e-05,0.9390862944162437,0.04060913705583756,0.3299492385786802,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",233
correctness_logistic,0.949238578680203,8.062507005076142e-05,0.949238578680203,0.030456852791878174,0.41116751269035534,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",233
correctness_random_forest,0.949238578680203,8.154030862944162e-05,0.949238578680203,0.030456852791878174,0.3756345177664975,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",233
correctness_extra_trees,0.9441624365482234,7.536966497461929e-05,0.9441624365482234,0.03553299492385787,0.36548223350253806,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",233
correctness_tfidf_logistic,0.9543147208121827,8.257032690355329e-05,0.9543147208121827,0.025380710659898477,0.4517766497461929,3model_gemini_flash_lite_qwen_30b_deepseek_v3,"gemini_flash_lite,qwen_30b,deepseek_v3",233
always_gemini_flash_lite,0.9238578680203046,0.00011875888324873097,0.9238578680203046,0.030456852791878174,0.9695431472081218,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",229
always_qwen_30b,0.883248730964467,2.4050889340101523e-05,0.883248730964467,0.07106598984771574,0.02030456852791878,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",229
always_granite_8b,0.8223350253807107,1.5404060913705585e-05,0.8223350253807107,0.1319796954314721,0.01015228426395939,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",229
oracle,0.9543147208121827,0.00011411074314720814,0.9543147208121827,0.0,1.0,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",229
random,0.8934010152284264,4.85280304568528e-05,0.8934010152284264,0.06091370558375635,0.3299492385786802,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",229
correctness_logistic,0.8984771573604061,6.573618883248732e-05,0.8984771573604061,0.05583756345177665,0.41116751269035534,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",229
correctness_random_forest,0.8984771573604061,6.771098883248731e-05,0.8984771573604061,0.05583756345177665,0.4010152284263959,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",229
correctness_extra_trees,0.9035532994923858,5.738118375634518e-05,0.9035532994923858,0.050761421319796954,0.3350253807106599,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",229
correctness_tfidf_logistic,0.9086294416243654,6.893760406091371e-05,0.9086294416243654,0.04568527918781726,0.4416243654822335,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",229
always_gemini_flash_lite,0.9593908629441624,0.00012148604060913703,0.9593908629441624,0.025380710659898477,0.9746192893401016,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",230
always_qwen_30b,0.9187817258883249,2.5177516751269037e-05,0.9187817258883249,0.06598984771573604,0.02030456852791878,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",230
always_granite_8b,0.8324873096446701,1.597741116751269e-05,0.8324873096446701,0.15228426395939088,0.005076142131979695,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",230
oracle,0.9847715736040609,0.00011881711878172587,0.9847715736040609,0.0,1.0,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",230
random,0.9137055837563451,5.940483654822334e-05,0.9137055837563451,0.07106598984771574,0.38071065989847713,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",230
correctness_logistic,0.8984771573604061,6.217860101522843e-05,0.8984771573604061,0.08629441624365482,0.3553299492385787,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",230
correctness_random_forest,0.9238578680203046,6.866439390862945e-05,0.9238578680203046,0.06091370558375635,0.41116751269035534,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",230
correctness_extra_trees,0.9035532994923858,5.823399593908629e-05,0.9035532994923858,0.08121827411167512,0.3147208121827411,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",230
correctness_tfidf_logistic,0.9035532994923858,6.466795532994923e-05,0.9035532994923858,0.08121827411167512,0.3756345177664975,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",230
always_gemini_flash_lite,0.949238578680203,0.00011937563451776651,0.949238578680203,0.04060913705583756,0.9593908629441624,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",231
always_qwen_30b,0.9086294416243654,2.4685005076142135e-05,0.9086294416243654,0.08121827411167512,0.02030456852791878,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",231
always_granite_8b,0.8527918781725888,1.571776649746193e-05,0.8527918781725888,0.13705583756345177,0.02030456852791878,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",231
oracle,0.9898477157360406,0.00011494780913705584,0.9898477157360406,0.0,1.0,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",231
random,0.9187817258883249,4.981092385786803e-05,0.9187817258883249,0.07106598984771574,0.30456852791878175,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",231
correctness_logistic,0.9289340101522843,5.6098422335025375e-05,0.9289340101522843,0.06091370558375635,0.3350253807106599,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",231
correctness_random_forest,0.949238578680203,6.333058680203045e-05,0.949238578680203,0.04060913705583756,0.39593908629441626,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",231
correctness_extra_trees,0.9187817258883249,5.711286294416243e-05,0.9187817258883249,0.07106598984771574,0.3147208121827411,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",231
correctness_tfidf_logistic,0.9289340101522843,6.252296040609136e-05,0.9289340101522843,0.06091370558375635,0.39086294416243655,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",231
always_gemini_flash_lite,0.9390862944162437,0.00012262690355329948,0.9390862944162437,0.03553299492385787,0.9644670050761421,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",232
always_qwen_30b,0.9035532994923858,2.511733604060913e-05,0.9035532994923858,0.07106598984771574,0.03553299492385787,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",232
always_granite_8b,0.8578680203045685,1.598223350253807e-05,0.8578680203045685,0.116751269035533,0.0,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",232
oracle,0.9746192893401016,0.00011773442233502539,0.9746192893401016,0.0,1.0,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",232
random,0.8934010152284264,5.198021522842639e-05,0.8934010152284264,0.08121827411167512,0.3147208121827411,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",232
correctness_logistic,0.9035532994923858,6.034395532994923e-05,0.9035532994923858,0.07106598984771574,0.3604060913705584,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",232
correctness_random_forest,0.9086294416243654,7.050184365482233e-05,0.9086294416243654,0.06598984771573604,0.4416243654822335,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",232
correctness_extra_trees,0.8934010152284264,6.691242639593909e-05,0.8934010152284264,0.08121827411167512,0.4010152284263959,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",232
correctness_tfidf_logistic,0.9035532994923858,6.329739695431472e-05,0.9035532994923858,0.07106598984771574,0.38071065989847713,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",232
always_gemini_flash_lite,0.949238578680203,0.00012163578680203047,0.949238578680203,0.030456852791878174,0.9695431472081218,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",233
always_qwen_30b,0.9137055837563451,2.5185965482233502e-05,0.9137055837563451,0.06598984771573604,0.030456852791878174,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",233
always_granite_8b,0.8578680203045685,1.605736040609137e-05,0.8578680203045685,0.1218274111675127,0.0,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",233
oracle,0.9796954314720813,0.00011706484060913704,0.9796954314720813,0.0,1.0,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",233
random,0.9035532994923858,5.0619766497461935e-05,0.9035532994923858,0.07614213197969544,0.3299492385786802,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",233
correctness_logistic,0.9289340101522843,5.4987713705583755e-05,0.9289340101522843,0.050761421319796954,0.30456852791878175,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",233
correctness_random_forest,0.9390862944162437,6.652667005076141e-05,0.9390862944162437,0.04060913705583756,0.4263959390862944,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",233
correctness_extra_trees,0.9390862944162437,5.90057076142132e-05,0.9390862944162437,0.04060913705583756,0.3604060913705584,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",233
correctness_tfidf_logistic,0.9289340101522843,5.976612182741117e-05,0.9289340101522843,0.050761421319796954,0.3553299492385787,3model_gemini_flash_lite_qwen_30b_granite_8b,"gemini_flash_lite,qwen_30b,granite_8b",233
always_gemini_flash_lite,0.9238578680203046,0.00011875888324873097,0.9238578680203046,0.025380710659898477,0.9746192893401016,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",229
always_llama_70b,0.8781725888324873,5.466173604060913e-05,0.8781725888324873,0.07106598984771574,0.02030456852791878,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",229
always_deepseek_v3,0.9137055837563451,6.778710659898477e-05,0.9137055837563451,0.03553299492385787,0.005076142131979695,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",229
oracle,0.949238578680203,0.00011627337563451778,0.949238578680203,0.0,1.0,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",229
random,0.9035532994923858,7.735801522842639e-05,0.9035532994923858,0.04568527918781726,0.3147208121827411,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",229
correctness_logistic,0.9137055837563451,8.37605228426396e-05,0.9137055837563451,0.03553299492385787,0.38071065989847713,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",229
correctness_random_forest,0.9187817258883249,8.317465989847714e-05,0.9187817258883249,0.030456852791878174,0.41116751269035534,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",229
correctness_extra_trees,0.9187817258883249,8.184631472081217e-05,0.9187817258883249,0.030456852791878174,0.3553299492385787,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",229
correctness_tfidf_logistic,0.9137055837563451,8.386808629441625e-05,0.9137055837563451,0.03553299492385787,0.3756345177664975,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",229
always_gemini_flash_lite,0.9593908629441624,0.00012148604060913703,0.9593908629441624,0.025380710659898477,0.9746192893401016,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",230
always_llama_70b,0.9187817258883249,5.905986294416244e-05,0.9187817258883249,0.06598984771573604,0.015228426395939087,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",230
always_deepseek_v3,0.9289340101522843,7.100308629441626e-05,0.9289340101522843,0.05583756345177665,0.01015228426395939,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",230
oracle,0.9847715736040609,0.00011977461928934009,0.9847715736040609,0.0,1.0,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",230
random,0.934010152284264,8.794829441624367e-05,0.934010152284264,0.050761421319796954,0.38071065989847713,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",230
correctness_logistic,0.9543147208121827,9.013339086294417e-05,0.9543147208121827,0.030456852791878174,0.36548223350253806,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",230
correctness_random_forest,0.934010152284264,9.523744162436549e-05,0.934010152284264,0.050761421319796954,0.41624365482233505,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",230
correctness_extra_trees,0.9441624365482234,9.247559390862944e-05,0.9441624365482234,0.04060913705583756,0.3756345177664975,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",230
correctness_tfidf_logistic,0.9543147208121827,8.845732487309643e-05,0.9543147208121827,0.030456852791878174,0.36548223350253806,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",230
always_gemini_flash_lite,0.949238578680203,0.00011937563451776651,0.949238578680203,0.030456852791878174,0.9695431472081218,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",231
always_llama_70b,0.9289340101522843,5.2613131979695435e-05,0.9289340101522843,0.050761421319796954,0.030456852791878174,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",231
always_deepseek_v3,0.8984771573604061,6.883886294416244e-05,0.8984771573604061,0.08121827411167512,0.0,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",231
oracle,0.9796954314720813,0.00011826692385786804,0.9796954314720813,0.0,1.0,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",231
random,0.9086294416243654,7.80554111675127e-05,0.9086294416243654,0.07106598984771574,0.29441624365482233,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",231
correctness_logistic,0.9441624365482234,7.568677157360406e-05,0.9441624365482234,0.03553299492385787,0.29441624365482233,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",231
correctness_random_forest,0.9543147208121827,7.813498477157361e-05,0.9543147208121827,0.025380710659898477,0.3197969543147208,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",231
correctness_extra_trees,0.9390862944162437,7.516125888324874e-05,0.9390862944162437,0.04060913705583756,0.2893401015228426,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",231
correctness_tfidf_logistic,0.9390862944162437,7.68166345177665e-05,0.9390862944162437,0.04060913705583756,0.29949238578680204,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",231
always_gemini_flash_lite,0.9390862944162437,0.00012262690355329948,0.9390862944162437,0.030456852791878174,0.9695431472081218,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",232
always_llama_70b,0.9035532994923858,5.291847715736041e-05,0.9035532994923858,0.06598984771573604,0.025380710659898477,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",232
always_deepseek_v3,0.8934010152284264,7.1633269035533e-05,0.8934010152284264,0.07614213197969544,0.005076142131979695,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",232
oracle,0.9695431472081218,0.00011917822335025381,0.9695431472081218,0.0,1.0,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",232
random,0.9187817258883249,8.038225888324873e-05,0.9187817258883249,0.050761421319796954,0.3147208121827411,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",232
correctness_logistic,0.9390862944162437,7.953172081218274e-05,0.9390862944162437,0.030456852791878174,0.30456852791878175,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",232
correctness_random_forest,0.9289340101522843,8.884929441624365e-05,0.9289340101522843,0.04060913705583756,0.39593908629441626,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",232
correctness_extra_trees,0.9035532994923858,8.337323857868021e-05,0.9035532994923858,0.06598984771573604,0.3096446700507614,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",232
correctness_tfidf_logistic,0.934010152284264,8.370122842639593e-05,0.934010152284264,0.03553299492385787,0.3299492385786802,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",232
always_gemini_flash_lite,0.949238578680203,0.00012163578680203047,0.949238578680203,0.025380710659898477,0.9746192893401016,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",233
always_llama_70b,0.8984771573604061,5.5636507614213196e-05,0.8984771573604061,0.07614213197969544,0.015228426395939087,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",233
always_deepseek_v3,0.9137055837563451,7.156977664974619e-05,0.9137055837563451,0.06091370558375635,0.01015228426395939,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",233
oracle,0.9746192893401016,0.00012010081218274111,0.9746192893401016,0.0,1.0,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",233
random,0.9187817258883249,8.295654822335026e-05,0.9187817258883249,0.05583756345177665,0.3197969543147208,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",233
correctness_logistic,0.9390862944162437,9.048471065989848e-05,0.9390862944162437,0.03553299492385787,0.40609137055837563,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",233
correctness_random_forest,0.9543147208121827,8.225278172588831e-05,0.9543147208121827,0.02030456852791878,0.37055837563451777,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",233
correctness_extra_trees,0.949238578680203,8.355934517766498e-05,0.949238578680203,0.025380710659898477,0.34517766497461927,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",233
correctness_tfidf_logistic,0.9441624365482234,9.115819289340101e-05,0.9441624365482234,0.030456852791878174,0.45685279187817257,3model_gemini_flash_lite_llama_70b_deepseek_v3,"gemini_flash_lite,llama_70b,deepseek_v3",233
always_gemini_flash_lite,0.9238578680203046,0.00011875888324873097,0.9238578680203046,0.030456852791878174,0.9695431472081218,3model_gemini_flash_lite_llama_70b_granite_8b,"gemini_flash_lite,llama_70b,granite_8b",229
always_llama_70b,0.8781725888324873,5.466173604060913e-05,0.8781725888324873,0.07614213197969544,0.02030456852791878,3model_gemini_flash_lite_llama_70b_granite_8b,"gemini_flash_lite,llama_70b,granite_8b",229
always_granite_8b,0.8223350253807107,1.5404060913705585e-05,0.8223350253807107,0.1319796954314721,0.01015228426395939,3model_gemini_flash_lite_llama_70b_granite_8b,"gemini_flash_lite,llama_70b,granite_8b",229
oracle,0.9543147208121827,0.00011436078680203047,0.9543147208121827,0.0,1.0,3model_gemini_flash_lite_llama_70b_granite_8b,"gemini_flash_lite,llama_70b,granite_8b",229
random,0.8781725888324873,5.6869060913705585e-05,0.8781725888324873,0.07614213197969544,0.3197969543147208,3model_gemini_flash_lite_llama_70b_granite_8b,"gemini_flash_lite,llama_70b,granite_8b",229
correctness_logistic,0.8934010152284264,6.813761928934011e-05,0.8934010152284264,0.06091370558375635,0.37055837563451777,3model_gemini_flash_lite_llama_70b_granite_8b,"gemini_flash_lite,llama_70b,granite_8b",229
